Time	Left_x	Left_y	Left_z	Right_x	Right_y	Right_z
14:09:51.376122	0.002182	0.007636	-0.001091	-0.004363	-0.017453	0.002182
14:09:51.386081	0.004363	0.000000	-0.006545	0.001091	-0.005454	-0.001091
14:09:51.396118	0.001091	-0.001091	0.005454	-0.007636	-0.002182	0.002182
14:09:51.406095	0.003272	0.003272	-0.001091	0.002182	-0.001091	0.002182
14:09:51.416146	-0.001091	0.001091	-0.001091	0.001091	-0.005454	-0.002182
14:09:51.426101	0.001091	0.002182	-0.004363	0.003272	-0.005454	-0.001091
14:09:51.436131	0.003272	0.004363	0.005454	0.005454	0.002182	0.002182
14:09:51.446079	0.004363	0.002182	-0.002182	0.003272	0.003272	0.000000
14:09:51.456111	-0.003272	0.000000	-0.002182	-0.004363	-0.001091	0.005454
14:09:51.466517	-0.005454	-0.007636	0.001091	0.000000	0.006545	0.005454
14:09:51.476117	-0.005454	0.002182	0.007636	-0.001091	-0.003272	0.002182
14:09:51.486076	0.002182	0.001091	-0.008727	-0.003272	0.008727	0.001091
14:09:51.496653	0.004363	-0.003272	-0.001091	0.001091	-0.003272	0.011999
14:09:51.506100	0.006545	-0.004363	-0.002182	0.003272	-0.006545	0.002182
14:09:51.516086	0.004363	0.000000	0.008727	0.001091	0.000000	0.000000
14:09:51.526053	-0.005454	0.000000	0.003272	0.000000	0.006545	-0.002182
14:09:51.536059	0.004363	0.009817	-0.007636	-0.008727	0.002182	0.005454
14:09:51.546235	0.001091	0.004363	-0.003272	0.003272	0.004363	-0.002182
14:09:51.556123	0.002182	0.000000	-0.001091	-0.008727	-0.004363	-0.002182
14:09:51.566109	0.000000	-0.004363	0.000000	0.000000	-0.003272	-0.004363
14:09:51.576124	0.004363	0.000000	-0.005454	0.002182	0.003272	-0.005454
14:09:51.586113	-0.003272	-0.003272	0.002182	-0.004363	-0.008727	-0.002182
14:09:51.596075	0.001091	0.000000	0.004363	0.001091	-0.003272	-0.001091
14:09:51.606435	-0.002182	0.002182	-0.005454	-0.002182	-0.006545	-0.001091
14:09:51.616070	-0.006545	-0.003272	0.005454	-0.004363	0.007636	0.000000
14:09:51.626694	0.002182	-0.003272	0.004363	0.001091	-0.001091	-0.002182
14:09:51.636231	0.000000	-0.003272	0.009817	0.013090	-0.008727	0.000000
14:09:51.646116	-0.006545	-0.009817	0.000000	0.000000	0.003272	0.003272
14:09:51.656061	-0.003272	-0.011999	0.000000	0.003272	-0.006545	0.004363
14:09:51.666083	0.000000	0.006545	0.004363	-0.006545	0.005454	-0.005454
14:09:51.676051	-0.002182	-0.007636	0.005454	0.000000	0.001091	0.001091
