Time	Left_x	Left_y	Left_z	Right_x	Right_y	Right_z
14:09:51.086117	-0.410000	-2.660000	-9.760000	-0.180000	0.360000	-9.950000
14:09:51.096074	-0.450000	-2.640000	-9.730000	-0.180000	0.370000	-9.930000
14:09:51.106128	-0.490000	-2.670000	-9.770000	-0.240000	0.320000	-9.960000
14:09:51.116137	-0.510000	-2.680000	-9.810000	-0.270000	0.320000	-9.920000
14:09:51.126134	-0.550000	-2.690000	-9.760000	-0.270000	0.350000	-9.930000
14:09:51.136079	-0.570000	-2.700000	-9.790000	-0.290000	0.360000	-9.990000
14:09:51.146186	-0.560000	-2.700000	-9.800000	-0.290000	0.360000	-10.000000
14:09:51.156088	-0.510000	-2.720000	-9.750000	-0.310000	0.340000	-9.930000
14:09:51.166126	-0.520000	-2.720000	-9.740000	-0.270000	0.360000	-9.940000
14:09:51.176078	-0.490000	-2.700000	-9.810000	-0.210000	0.340000	-9.960000
14:09:51.186116	-0.470000	-2.720000	-9.810000	-0.240000	0.340000	-9.850000
14:09:51.196109	-0.440000	-2.710000	-9.680000	-0.210000	0.340000	-9.920000
14:09:51.206110	-0.440000	-2.710000	-9.810000	-0.210000	0.330000	-10.020000
14:09:51.216070	-0.520000	-2.680000	-9.790000	-0.180000	0.330000	-10.000000
14:09:51.226118	-0.540000	-2.710000	-9.790000	-0.250000	0.340000	-9.920000
14:09:51.236088	-0.540000	-2.680000	-9.770000	-0.250000	0.360000	-9.970000
14:09:51.246993	-0.570000	-2.710000	-9.830000	-0.270000	0.340000	-9.920000
14:09:51.256482	-0.610000	-2.680000	-9.890000	-0.330000	0.380000	-10.080000
14:09:51.266075	-0.570000	-2.680000	-9.740000	-0.310000	0.390000	-9.930000
14:09:51.276101	-0.500000	-2.700000	-9.610000	-0.310000	0.340000	-10.040000
14:09:51.286175	-0.540000	-2.700000	-9.910000	-0.240000	0.290000	-9.880000
14:09:51.296071	-0.490000	-2.700000	-9.820000	-0.210000	0.340000	-10.020000
14:09:51.306070	-0.470000	-2.750000	-9.680000	-0.150000	0.340000	-9.950000
14:09:51.316246	-0.500000	-2.730000	-9.760000	-0.210000	0.300000	-9.920000
14:09:51.326184	-0.490000	-2.720000	-9.770000	-0.200000	0.360000	-9.920000
14:09:51.336228	-0.490000	-2.670000	-9.770000	-0.230000	0.340000	-9.990000
14:09:51.346070	-0.480000	-2.670000	-9.730000	-0.220000	0.410000	-10.000000
14:09:51.356217	-0.520000	-2.620000	-9.800000	-0.250000	0.400000	-9.970000
14:09:51.366085	-0.520000	-2.650000	-9.850000	-0.260000	0.430000	-9.970000
14:09:51.376122	-0.550000	-2.650000	-9.670000	-0.260000	0.380000	-9.860000
14:09:51.386081	-0.490000	-2.700000	-9.730000	-0.250000	0.360000	-9.830000
14:09:51.396118	-0.520000	-2.720000	-9.740000	-0.250000	0.300000	-9.920000
14:09:51.406095	-0.520000	-2.720000	-9.810000	-0.220000	0.340000	-9.930000
14:09:51.416146	-0.490000	-2.720000	-9.800000	-0.230000	0.290000	-9.970000
14:09:51.426101	-0.440000	-2.790000	-9.800000	-0.210000	0.330000	-10.030000
14:09:51.436131	-0.480000	-2.740000	-9.800000	-0.190000	0.320000	-9.990000
14:09:51.446079	-0.490000	-2.710000	-9.760000	-0.200000	0.350000	-9.890000
14:09:51.456111	-0.450000	-2.680000	-9.670000	-0.250000	0.380000	-9.970000
14:09:51.466517	-0.540000	-2.690000	-9.950000	-0.240000	0.400000	-10.020000
14:09:51.476117	-0.560000	-2.680000	-9.930000	-0.230000	0.360000	-10.150000
14:09:51.486076	-0.570000	-2.640000	-9.820000	-0.250000	0.350000	-9.890000
14:09:51.496653	-0.530000	-2.660000	-9.740000	-0.280000	0.370000	-9.930000
14:09:51.506100	-0.530000	-2.690000	-9.770000	-0.230000	0.340000	-10.010000
14:09:51.516086	-0.470000	-2.720000	-9.770000	-0.250000	0.350000	-9.970000
14:09:51.526053	-0.500000	-2.680000	-9.760000	-0.230000	0.360000	-10.010000
14:09:51.536059	-0.440000	-2.710000	-9.640000	-0.220000	0.300000	-9.850000
14:09:51.546235	-0.460000	-2.710000	-9.920000	-0.220000	0.350000	-9.790000
14:09:51.556123	-0.500000	-2.740000	-9.780000	-0.230000	0.290000	-9.930000
14:09:51.566109	-0.470000	-2.690000	-9.730000	-0.180000	0.360000	-9.920000
14:09:51.576124	-0.550000	-2.680000	-9.790000	-0.220000	0.360000	-9.980000
14:09:51.586113	-0.490000	-2.670000	-9.750000	-0.240000	0.360000	-10.000000
14:09:51.596075	-0.570000	-2.680000	-9.840000	-0.280000	0.380000	-10.060000
14:09:51.606435	-0.530000	-2.660000	-9.760000	-0.270000	0.360000	-9.930000
14:09:51.616070	-0.540000	-2.650000	-9.750000	-0.280000	0.360000	-9.930000
14:09:51.626694	-0.510000	-2.730000	-9.730000	-0.210000	0.340000	-10.000000
14:09:51.636231	-0.500000	-2.670000	-9.840000	-0.180000	0.350000	-9.990000
14:09:51.646116	-0.480000	-2.690000	-9.800000	-0.230000	0.340000	-10.170000
14:09:51.656061	-0.450000	-2.730000	-9.610000	-0.170000	0.320000	-9.930000
14:09:51.666083	-0.490000	-2.710000	-9.770000	-0.260000	0.310000	-9.950000
14:09:51.676051	-0.530000	-2.700000	-9.730000	-0.240000	0.360000	-9.910000
14:09:51.686852	-0.560000	-2.730000	-9.760000	-0.260000	0.330000	-9.910000
14:09:51.697408	-0.570000	-2.690000	-9.820000	-0.250000	0.350000	-9.860000
14:09:51.706070	-0.470000	-2.630000	-9.680000	-0.240000	0.370000	-10.020000
14:09:51.716104	-0.540000	-2.690000	-9.820000	-0.280000	0.370000	-9.990000
14:09:51.726496	-0.490000	-2.660000	-9.740000	-0.270000	0.370000	-9.940000
14:09:51.736130	-0.510000	-2.650000	-9.820000	-0.220000	0.390000	-9.870000
14:09:51.746073	-0.490000	-2.650000	-9.740000	-0.230000	0.390000	-10.020000
14:09:51.756117	-0.460000	-2.690000	-9.750000	-0.190000	0.350000	-9.980000
14:09:51.766074	-0.480000	-2.690000	-9.790000	-0.220000	0.360000	-9.910000
14:09:51.776156	-0.490000	-2.720000	-9.840000	-0.220000	0.340000	-9.960000
14:09:51.786104	-0.490000	-2.740000	-9.780000	-0.220000	0.310000	-10.010000
14:09:51.796136	-0.510000	-2.730000	-9.790000	-0.250000	0.310000	-9.920000
14:09:51.806099	-0.530000	-2.680000	-9.760000	-0.260000	0.330000	-9.950000
14:09:51.816130	-0.530000	-2.710000	-9.750000	-0.250000	0.370000	-9.940000
14:09:51.826329	-0.540000	-2.680000	-9.800000	-0.250000	0.360000	-9.980000
14:09:51.836130	-0.570000	-2.680000	-9.760000	-0.230000	0.380000	-9.940000
14:09:51.846339	-0.480000	-2.660000	-9.780000	-0.220000	0.370000	-9.960000
14:09:51.856158	-0.470000	-2.670000	-9.760000	-0.210000	0.340000	-9.920000
14:09:51.866284	-0.470000	-2.680000	-9.710000	-0.200000	0.350000	-9.940000
14:09:51.876180	-0.470000	-2.690000	-9.750000	-0.190000	0.340000	-9.920000
14:09:51.886208	-0.510000	-2.710000	-9.720000	-0.240000	0.330000	-9.960000
14:09:51.896136	-0.520000	-2.720000	-9.830000	-0.250000	0.320000	-10.000000
14:09:51.906062	-0.540000	-2.700000	-9.750000	-0.250000	0.330000	-9.980000
14:09:51.916254	-0.570000	-2.760000	-9.810000	-0.270000	0.340000	-9.970000
14:09:51.926404	-0.550000	-2.710000	-9.750000	-0.260000	0.310000	-9.920000
14:09:51.936845	-0.540000	-2.710000	-9.740000	-0.260000	0.340000	-9.920000
14:09:51.946484	-0.490000	-2.670000	-9.750000	-0.250000	0.400000	-9.960000
14:09:51.956131	-0.520000	-2.650000	-9.850000	-0.250000	0.360000	-9.970000
14:09:51.966495	-0.480000	-2.680000	-9.770000	-0.230000	0.360000	-9.970000
14:09:51.976132	-0.470000	-2.630000	-9.800000	-0.200000	0.360000	-9.770000
14:09:51.986059	-0.470000	-2.670000	-9.770000	-0.190000	0.380000	-10.080000
14:09:51.996118	-0.490000	-2.680000	-9.740000	-0.200000	0.370000	-9.970000
14:09:52.006096	-0.490000	-2.680000	-9.690000	-0.220000	0.340000	-9.940000
14:09:52.016498	-0.470000	-2.720000	-9.760000	-0.270000	0.340000	-10.010000
14:09:52.026061	-0.570000	-2.730000	-9.840000	-0.290000	0.340000	-10.000000
14:09:52.036105	-0.540000	-2.700000	-9.730000	-0.290000	0.330000	-9.920000
14:09:52.046723	-0.570000	-2.690000	-9.790000	-0.320000	0.340000	-9.990000
14:09:52.056081	-0.540000	-2.710000	-9.810000	-0.280000	0.310000	-9.900000
14:09:52.066281	-0.570000	-2.720000	-9.820000	-0.280000	0.340000	-9.940000
14:09:52.076075	-0.490000	-2.670000	-9.720000	-0.230000	0.340000	-9.910000
14:09:52.086125	-0.450000	-2.730000	-9.790000	-0.210000	0.310000	-9.970000
14:09:52.096101	-0.510000	-2.690000	-9.810000	-0.180000	0.340000	-10.010000
14:09:52.106125	-0.440000	-2.670000	-9.730000	-0.180000	0.370000	-9.940000
14:09:52.116095	-0.460000	-2.710000	-9.780000	-0.230000	0.340000	-9.950000
14:09:52.126178	-0.470000	-2.690000	-9.730000	-0.200000	0.370000	-9.910000
14:09:52.136082	-0.470000	-2.670000	-9.670000	-0.240000	0.370000	-9.940000
14:09:52.146161	-0.500000	-2.720000	-9.770000	-0.240000	0.320000	-9.960000
14:09:52.156079	-0.560000	-2.700000	-9.770000	-0.280000	0.340000	-10.020000
14:09:52.166077	-0.560000	-2.690000	-9.850000	-0.260000	0.370000	-9.940000
14:09:52.176431	-0.530000	-2.690000	-9.730000	-0.270000	0.390000	-9.920000
14:09:52.186113	-0.510000	-2.680000	-9.690000	-0.220000	0.360000	-9.920000
14:09:52.196115	-0.470000	-2.720000	-9.760000	-0.230000	0.330000	-9.890000
14:09:52.206096	-0.470000	-2.730000	-9.830000	-0.220000	0.330000	-9.920000
14:09:52.216186	-0.450000	-2.660000	-9.690000	-0.200000	0.300000	-9.980000
14:09:52.226119	-0.460000	-2.670000	-9.730000	-0.200000	0.360000	-9.960000
14:09:52.236313	-0.500000	-2.660000	-9.750000	-0.220000	0.340000	-9.940000
14:09:52.246084	-0.520000	-2.670000	-9.720000	-0.240000	0.340000	-9.900000
14:09:52.256177	-0.550000	-2.680000	-9.770000	-0.250000	0.370000	-9.970000
14:09:52.266133	-0.510000	-2.650000	-9.720000	-0.270000	0.360000	-9.950000
14:09:52.276155	-0.540000	-2.680000	-9.760000	-0.280000	0.390000	-9.930000
14:09:52.286097	-0.540000	-2.680000	-9.740000	-0.260000	0.420000	-10.100000
14:09:52.296136	-0.550000	-2.720000	-9.710000	-0.250000	0.340000	-9.870000
14:09:52.306080	-0.540000	-2.690000	-9.880000	-0.210000	0.320000	-9.810000
14:09:52.316123	-0.500000	-2.720000	-9.870000	-0.220000	0.310000	-10.040000
14:09:52.326075	-0.470000	-2.710000	-9.650000	-0.190000	0.330000	-9.920000
14:09:52.336170	-0.450000	-2.710000	-9.730000	-0.190000	0.330000	-9.880000
14:09:52.346125	-0.450000	-2.730000	-9.840000	-0.220000	0.330000	-9.900000
14:09:52.356157	-0.530000	-2.720000	-9.930000	-0.250000	0.350000	-9.860000
14:09:52.366096	-0.490000	-2.690000	-9.690000	-0.240000	0.360000	-10.070000
14:09:52.376821	-0.510000	-2.680000	-9.690000	-0.290000	0.400000	-10.040000
14:09:52.386119	-0.560000	-2.630000	-9.780000	-0.280000	0.360000	-9.980000
14:09:52.396150	-0.580000	-2.650000	-9.780000	-0.270000	0.390000	-9.920000
14:09:52.406138	-0.520000	-2.670000	-9.730000	-0.240000	0.360000	-10.030000
14:09:52.416484	-0.480000	-2.690000	-9.830000	-0.230000	0.320000	-9.910000
14:09:52.426143	-0.470000	-2.700000	-9.780000	-0.210000	0.320000	-9.850000
14:09:52.436327	-0.440000	-2.710000	-9.860000	-0.180000	0.350000	-10.030000
14:09:52.446256	-0.470000	-2.730000	-9.820000	-0.190000	0.330000	-10.010000
14:09:52.456071	-0.370000	-2.660000	-9.680000	-0.160000	0.380000	-10.000000
14:09:52.466206	-0.510000	-2.710000	-9.770000	-0.230000	0.340000	-9.910000
14:09:52.476208	-0.530000	-2.720000	-9.800000	-0.210000	0.350000	-10.060000
14:09:52.486160	-0.550000	-2.740000	-9.780000	-0.290000	0.280000	-9.920000
14:09:52.496065	-0.590000	-2.700000	-9.710000	-0.270000	0.350000	-9.920000
14:09:52.506166	-0.580000	-2.660000	-9.820000	-0.350000	0.390000	-9.990000
14:09:52.516533	-0.580000	-2.680000	-9.750000	-0.290000	0.350000	-10.010000
14:09:52.526134	-0.570000	-2.690000	-9.770000	-0.310000	0.320000	-9.920000
14:09:52.536283	-0.500000	-2.700000	-9.720000	-0.230000	0.300000	-9.910000
14:09:52.546180	-0.490000	-2.720000	-9.900000	-0.180000	0.330000	-9.890000
14:09:52.556103	-0.390000	-2.710000	-9.770000	-0.150000	0.350000	-9.920000
14:09:52.566065	-0.460000	-2.730000	-9.720000	-0.180000	0.300000	-9.900000
14:09:52.576118	-0.440000	-2.660000	-9.750000	-0.170000	0.380000	-9.800000
14:09:52.586109	-0.460000	-2.700000	-9.760000	-0.230000	0.350000	-10.270000
14:09:52.596546	-0.530000	-2.660000	-9.820000	-0.250000	0.410000	-10.240000
14:09:52.606187	-0.500000	-2.700000	-9.640000	-0.280000	0.370000	-9.880000
14:09:52.616119	-0.570000	-2.680000	-9.640000	-0.290000	0.340000	-9.810000
14:09:52.626075	-0.560000	-2.650000	-9.730000	-0.280000	0.350000	-9.930000
14:09:52.636264	-0.540000	-2.730000	-9.760000	-0.250000	0.310000	-9.950000
14:09:52.646067	-0.470000	-2.660000	-9.690000	-0.240000	0.290000	-9.920000
14:09:52.656167	-0.500000	-2.730000	-9.810000	-0.250000	0.350000	-9.920000
14:09:52.666192	-0.460000	-2.670000	-9.780000	-0.220000	0.280000	-9.950000
14:09:52.676208	-0.460000	-2.730000	-9.820000	-0.220000	0.330000	-10.060000
14:09:52.686095	-0.430000	-2.710000	-9.650000	-0.160000	0.300000	-9.900000
14:09:52.696156	-0.460000	-2.700000	-9.810000	-0.210000	0.320000	-9.980000
14:09:52.706073	-0.460000	-2.690000	-9.690000	-0.190000	0.340000	-10.030000
14:09:52.716216	-0.550000	-2.690000	-9.770000	-0.240000	0.350000	-9.920000
14:09:52.726094	-0.560000	-2.650000	-9.820000	-0.270000	0.380000	-10.080000
