Time	Left_x	Left_y	Left_z	Right_x	Right_y	Right_z
14:09:02.647588	-0.520000	-2.710000	-9.750000	-0.230000	0.360000	-9.980000
14:09:02.657610	-0.530000	-2.690000	-9.770000	-0.220000	0.360000	-9.980000
14:09:02.668171	-0.500000	-2.690000	-9.760000	-0.220000	0.350000	-9.970000
14:09:02.677642	-0.520000	-2.680000	-9.780000	-0.240000	0.350000	-9.950000
14:09:02.687621	-0.510000	-2.670000	-9.760000	-0.240000	0.350000	-9.950000
14:09:02.697543	-0.520000	-2.680000	-9.770000	-0.220000	0.330000	-9.960000
14:09:02.708322	-0.510000	-2.670000	-9.780000	-0.240000	0.340000	-9.920000
14:09:02.717618	-0.490000	-2.680000	-9.780000	-0.230000	0.350000	-9.920000
14:09:02.727635	-0.510000	-2.680000	-9.780000	-0.220000	0.320000	-9.950000
14:09:02.737570	-0.500000	-2.680000	-9.760000	-0.230000	0.340000	-9.980000
14:09:02.747723	-0.510000	-2.710000	-9.800000	-0.230000	0.360000	-9.950000
14:09:02.757555	-0.500000	-2.680000	-9.740000	-0.260000	0.340000	-9.960000
14:09:02.767657	-0.530000	-2.700000	-9.780000	-0.220000	0.320000	-9.940000
14:09:02.777645	-0.510000	-2.730000	-9.790000	-0.240000	0.360000	-9.950000
14:09:02.787638	-0.490000	-2.680000	-9.730000	-0.270000	0.350000	-9.990000
14:09:02.797547	-0.510000	-2.660000	-9.790000	-0.220000	0.340000	-9.970000
14:09:02.807611	-0.490000	-2.670000	-9.760000	-0.230000	0.350000	-9.930000
14:09:02.817534	-0.540000	-2.700000	-9.770000	-0.230000	0.330000	-9.960000
14:09:02.827847	-0.520000	-2.700000	-9.750000	-0.240000	0.340000	-9.990000
14:09:02.837553	-0.520000	-2.680000	-9.760000	-0.240000	0.340000	-9.900000
14:09:02.848388	-0.500000	-2.700000	-9.750000	-0.220000	0.360000	-9.920000
14:09:02.857602	-0.500000	-2.670000	-9.800000	-0.230000	0.340000	-9.930000
14:09:02.867598	-0.520000	-2.720000	-9.800000	-0.260000	0.330000	-9.930000
14:09:02.877609	-0.530000	-2.690000	-9.800000	-0.230000	0.350000	-9.940000
14:09:02.887587	-0.540000	-2.710000	-9.740000	-0.260000	0.330000	-9.940000
14:09:02.898186	-0.520000	-2.680000	-9.790000	-0.230000	0.360000	-9.990000
14:09:02.907751	-0.540000	-2.690000	-9.760000	-0.240000	0.350000	-9.940000
14:09:02.917640	-0.530000	-2.690000	-9.750000	-0.230000	0.350000	-9.930000
14:09:02.927797	-0.540000	-2.680000	-9.760000	-0.220000	0.330000	-9.960000
14:09:02.937627	-0.480000	-2.690000	-9.780000	-0.240000	0.360000	-9.960000
14:09:02.948253	-0.470000	-2.680000	-9.780000	-0.230000	0.340000	-9.950000
14:09:02.957650	-0.500000	-2.680000	-9.790000	-0.220000	0.340000	-9.940000
14:09:02.967597	-0.520000	-2.690000	-9.750000	-0.230000	0.360000	-9.960000
14:09:02.978965	-0.510000	-2.700000	-9.770000	-0.220000	0.360000	-9.940000
14:09:02.987621	-0.520000	-2.690000	-9.800000	-0.250000	0.330000	-9.970000
14:09:02.997616	-0.500000	-2.690000	-9.760000	-0.250000	0.350000	-9.940000
14:09:03.007613	-0.500000	-2.700000	-9.790000	-0.260000	0.370000	-9.960000
14:09:03.017625	-0.510000	-2.710000	-9.760000	-0.260000	0.370000	-9.950000
14:09:03.027594	-0.490000	-2.700000	-9.780000	-0.200000	0.350000	-9.920000
14:09:03.037672	-0.500000	-2.680000	-9.770000	-0.240000	0.370000	-9.990000
14:09:03.047582	-0.530000	-2.680000	-9.770000	-0.250000	0.350000	-9.930000
14:09:03.057597	-0.500000	-2.690000	-9.780000	-0.240000	0.350000	-9.920000
14:09:03.067575	-0.490000	-2.670000	-9.810000	-0.270000	0.360000	-9.950000
14:09:03.077611	-0.500000	-2.700000	-9.770000	-0.220000	0.380000	-9.980000
14:09:03.087613	-0.510000	-2.700000	-9.750000	-0.230000	0.340000	-9.940000
14:09:03.097620	-0.510000	-2.680000	-9.820000	-0.220000	0.350000	-9.960000
14:09:03.107549	-0.520000	-2.700000	-9.790000	-0.220000	0.340000	-9.920000
14:09:03.117566	-0.510000	-2.670000	-9.780000	-0.240000	0.360000	-9.950000
14:09:03.128016	-0.490000	-2.700000	-9.750000	-0.230000	0.360000	-9.950000
14:09:03.137578	-0.540000	-2.680000	-9.760000	-0.210000	0.310000	-9.970000
14:09:03.147590	-0.490000	-2.720000	-9.800000	-0.210000	0.340000	-9.930000
14:09:03.157561	-0.520000	-2.670000	-9.760000	-0.230000	0.340000	-9.940000
14:09:03.167595	-0.530000	-2.710000	-9.760000	-0.240000	0.340000	-9.940000
14:09:03.177545	-0.520000	-2.680000	-9.750000	-0.230000	0.360000	-9.950000
14:09:03.187676	-0.490000	-2.650000	-9.780000	-0.240000	0.360000	-9.990000
14:09:03.197572	-0.490000	-2.690000	-9.800000	-0.240000	0.330000	-9.930000
14:09:03.207631	-0.480000	-2.720000	-9.780000	-0.220000	0.360000	-9.920000
14:09:03.217631	-0.500000	-2.710000	-9.790000	-0.230000	0.380000	-9.990000
14:09:03.228398	-0.510000	-2.670000	-9.760000	-0.230000	0.340000	-9.930000
14:09:03.237559	-0.530000	-2.700000	-9.770000	-0.250000	0.360000	-9.940000
14:09:03.247655	-0.510000	-2.710000	-9.770000	-0.230000	0.350000	-9.930000
14:09:03.257599	-0.530000	-2.670000	-9.730000	-0.240000	0.340000	-9.980000
14:09:03.268745	-0.510000	-2.680000	-9.780000	-0.260000	0.360000	-9.970000
14:09:03.277614	-0.500000	-2.690000	-9.760000	-0.230000	0.340000	-9.980000
14:09:03.287611	-0.490000	-2.700000	-9.760000	-0.220000	0.340000	-9.950000
14:09:03.297944	-0.520000	-2.680000	-9.800000	-0.220000	0.330000	-9.940000
14:09:03.308566	-0.490000	-2.700000	-9.780000	-0.220000	0.380000	-9.950000
14:09:03.317593	-0.500000	-2.720000	-9.780000	-0.250000	0.350000	-9.920000
14:09:03.327547	-0.490000	-2.700000	-9.740000	-0.260000	0.360000	-9.940000
