Time	Left_x	Left_y	Left_z	Right_x	Right_y	Right_z
14:09:02.527797	-13.504340	9.344465	-110.306831	46.321252	32.168581	109.356755
14:09:02.538603	-13.507821	9.341224	-110.353139	46.343612	32.162016	109.401791
14:09:02.547553	-13.513518	9.339304	-110.377750	46.357363	32.160776	109.429282
14:09:02.558332	-13.522608	9.336570	-110.430716	46.380962	32.150682	109.473540
14:09:02.567548	-13.527951	9.335248	-110.457573	46.405821	32.144596	109.519399
14:09:02.577586	-13.535121	9.336131	-110.486599	46.432540	32.137214	109.565720
14:09:02.587605	-13.543659	9.332926	-110.538325	46.453023	32.128048	109.606209
14:09:02.597627	-13.546949	9.331767	-110.563460	46.478230	32.119376	109.654028
14:09:02.607575	-13.549457	9.328970	-110.590926	46.492101	32.115216	109.677311
14:09:02.617615	-13.555934	9.325923	-110.635437	46.521747	32.105759	109.730157
14:09:02.627553	-13.567952	9.323335	-110.690308	46.542334	32.101120	109.769964
14:09:02.637665	-13.573036	9.321937	-110.713658	46.563486	32.093259	109.811212
14:09:02.647588	-13.583059	9.318090	-110.764443	46.587119	32.086781	109.853785
14:09:02.657610	-13.588677	9.315221	-110.790519	46.611864	32.078721	109.901407
14:09:02.668171	-13.599465	9.315447	-110.843936	46.631836	32.069984	109.940820
14:09:02.677642	-13.604252	9.318318	-110.869999	46.659446	32.058857	109.991302
14:09:02.687621	-13.616510	9.315254	-110.918402	46.680301	32.050460	110.032796
14:09:02.697543	-13.617260	9.314649	-110.943485	46.703163	32.042992	110.077112
14:09:02.708322	-13.624944	9.312921	-110.996561	46.726134	32.036606	110.120074
14:09:02.717618	-13.625625	9.312284	-111.021743	46.741628	32.030951	110.146392
14:09:02.727635	-13.629910	9.314234	-111.049493	46.765437	32.020497	110.195778
14:09:02.737570	-13.639598	9.307793	-111.101634	46.787118	32.012671	110.238594
14:09:02.747723	-13.643932	9.308458	-111.127069	46.811538	32.005442	110.286541
14:09:02.757555	-13.650812	9.307881	-111.178825	46.833810	31.994497	110.328931
14:09:02.767657	-13.657028	9.305700	-111.209229	46.852243	31.989244	110.365653
14:09:02.777645	-13.664416	9.301728	-111.257937	46.878785	31.983517	110.412685
14:09:02.787638	-13.669984	9.302462	-111.282348	46.897117	31.976237	110.450867
14:09:02.797547	-13.670671	9.300394	-111.308140	46.916467	31.968849	110.493540
14:09:02.807611	-13.680222	9.300778	-111.360512	46.938446	31.962502	110.534104
14:09:02.817534	-13.681756	9.301260	-111.386609	46.969307	31.952783	110.594354
14:09:02.827847	-13.689429	9.296199	-111.439081	46.993626	31.945702	110.640421
14:09:02.837553	-13.692914	9.295005	-111.465344	47.012416	31.939339	110.677081
14:09:02.848388	-13.701281	9.286585	-111.517235	47.034948	31.933211	110.720449
14:09:02.857602	-13.706219	9.283845	-111.542935	47.056521	31.926925	110.764769
14:09:02.867598	-13.709555	9.282190	-111.568460	47.081638	31.917954	110.810125
14:09:02.877609	-13.716098	9.278849	-111.620712	47.101485	31.910629	110.850930
14:09:02.887587	-13.721170	9.278040	-111.647117	47.124092	31.903559	110.895657
14:09:02.898186	-13.728926	9.275581	-111.699169	47.149577	31.896001	110.939930
14:09:02.907751	-13.730890	9.271445	-111.728494	47.174274	31.888509	110.987621
14:09:02.917640	-13.733866	9.271439	-111.756158	47.196302	31.879944	111.028002
14:09:02.927797	-13.737068	9.268566	-111.807241	47.223191	31.868631	111.076905
14:09:02.937627	-13.739763	9.265642	-111.833798	47.246617	31.860503	111.119744
14:09:02.948253	-13.745746	9.262477	-111.883205	47.268789	31.851550	111.163726
14:09:02.957650	-13.747965	9.258359	-111.909962	47.278334	31.849776	111.184284
14:09:02.967597	-13.751065	9.257840	-111.938021	47.309115	31.838938	111.240996
14:09:02.978965	-13.764676	9.253670	-111.997095	47.335471	31.830357	111.298255
14:09:02.987621	-13.769410	9.251464	-112.023077	47.348377	31.827377	111.324355
14:09:02.997616	-13.770225	9.249781	-112.049010	47.369471	31.821396	111.366010
14:09:03.007613	-13.780496	9.241653	-112.101054	47.397485	31.812347	111.423301
14:09:03.017625	-13.784520	9.238602	-112.131847	47.410109	31.808158	111.444707
14:09:03.027594	-13.788956	9.237410	-112.158680	47.437196	31.797104	111.494194
14:09:03.037672	-13.803555	9.234404	-112.213849	47.459862	31.790413	111.537939
14:09:03.047582	-13.806695	9.232347	-112.238907	47.480657	31.782401	111.577197
14:09:03.057597	-13.811361	9.229076	-112.266443	47.504626	31.772236	111.625422
14:09:03.067575	-13.812782	9.228175	-112.317419	47.530612	31.760174	111.672245
14:09:03.077611	-13.816486	9.229074	-112.342406	47.546767	31.753746	111.708187
14:09:03.087613	-13.825230	9.227728	-112.393414	47.573125	31.745965	111.756032
14:09:03.097620	-13.828233	9.226174	-112.418229	47.595259	31.738264	111.798118
14:09:03.107549	-13.837291	9.219206	-112.467831	47.615980	31.730524	111.838481
14:09:03.117566	-13.840915	9.217851	-112.494971	47.638607	31.718268	111.880749
14:09:03.128016	-13.847955	9.211343	-112.548213	47.661950	31.710715	111.923587
14:09:03.137578	-13.848791	9.209714	-112.577305	47.682325	31.705873	111.964829
14:09:03.147590	-13.852156	9.208824	-112.601283	47.703969	31.696059	112.006260
14:09:03.157561	-13.864864	9.202996	-112.652953	47.726800	31.685364	112.051034
14:09:03.167595	-13.867806	9.201020	-112.678729	47.751316	31.680772	112.093983
14:09:03.177545	-13.874586	9.196973	-112.732295	47.774616	31.670499	112.139045
14:09:03.187676	-13.878297	9.194589	-112.758406	47.793527	31.663702	112.177056
14:09:03.197572	-13.882597	9.192303	-112.789587	47.817322	31.652661	112.225931
14:09:03.207631	-13.889261	9.187770	-112.842628	47.837433	31.646040	112.263972
14:09:03.217631	-13.889347	9.184147	-112.870096	47.860660	31.632906	112.309713
14:09:03.228398	-13.892786	9.180612	-112.919501	47.884555	31.625246	112.350403
14:09:03.237559	-13.900732	9.178989	-112.950282	47.909995	31.619984	112.398068
14:09:03.247655	-13.904675	9.175155	-112.973602	47.929859	31.609927	112.435137
14:09:03.257599	-13.913408	9.171230	-113.024067	47.959894	31.600807	112.484156
14:09:03.268745	-13.914069	9.171574	-113.051225	47.979922	31.593482	112.528638
14:09:03.277614	-13.916288	9.169755	-113.076241	47.993842	31.586499	112.559514
14:09:03.287611	-13.925548	9.158916	-113.135109	48.019665	31.575818	112.606698
14:09:03.297944	-13.930836	9.158767	-113.158412	48.040297	31.564867	112.650551
14:09:03.308566	-13.937995	9.151804	-113.210377	48.054120	31.559876	112.679515
14:09:03.317593	-13.941700	9.148664	-113.238774	48.082090	31.546867	112.732652
14:09:03.327547	-13.947065	9.146009	-113.261901	48.108843	31.539355	112.777569
