Time	Left_x	Left_y	Left_z	Right_x	Right_y	Right_z
14:09:02.817534	-0.005454	-0.007636	0.002182	0.003272	-0.002182	0.009817
14:09:02.827847	0.000000	-0.003272	-0.005454	0.006545	-0.001091	-0.001091
14:09:02.837553	0.001091	-0.002182	0.000000	0.001091	-0.003272	-0.001091
14:09:02.848388	-0.001091	0.001091	0.000000	0.004363	0.002182	-0.007636
14:09:02.857602	-0.001091	0.003272	-0.002182	0.005454	-0.001091	-0.001091
14:09:02.867598	0.003272	-0.002182	-0.001091	0.000000	0.004363	0.003272
14:09:02.877609	0.006545	-0.008727	0.000000	-0.002182	0.001091	0.002182
14:09:02.887587	0.001091	0.001091	0.002182	-0.003272	-0.010908	-0.006545
14:09:02.898186	0.000000	0.007636	-0.001091	-0.004363	-0.001091	0.006545
14:09:02.907751	-0.003272	-0.003272	-0.007636	-0.001091	-0.002182	-0.007636
14:09:02.917640	-0.002182	-0.004363	0.002182	-0.001091	0.003272	0.000000
14:09:02.927797	0.002182	-0.005454	-0.003272	0.004363	0.006545	0.003272
14:09:02.937627	-0.002182	-0.002182	-0.004363	0.005454	0.011999	0.002182
14:09:02.948253	0.000000	-0.004363	-0.002182	0.002182	-0.002182	0.002182
14:09:02.957650	-0.002182	-0.002182	-0.007636	-0.002182	-0.008727	-0.004363
14:09:02.967597	0.003272	-0.004363	0.001091	-0.001091	0.004363	-0.006545
14:09:02.978965	-0.003272	0.008727	0.001091	0.002182	-0.003272	0.003272
14:09:02.987621	-0.001091	0.002182	-0.001091	0.000000	-0.004363	-0.003272
14:09:02.997616	0.000000	-0.007636	-0.003272	0.001091	-0.005454	-0.002182
14:09:03.007613	-0.002182	0.007636	-0.006545	-0.002182	-0.006545	-0.001091
14:09:03.017625	-0.005454	0.000000	-0.003272	-0.001091	0.005454	0.000000
14:09:03.027594	0.005454	-0.001091	0.001091	-0.001091	-0.001091	-0.001091
14:09:03.037672	0.001091	0.004363	0.001091	0.001091	0.004363	0.002182
14:09:03.047582	0.004363	-0.002182	-0.002182	-0.004363	-0.001091	0.000000
14:09:03.057597	-0.001091	0.002182	-0.003272	0.005454	0.001091	0.004363
14:09:03.067575	-0.001091	-0.003272	0.000000	0.001091	0.002182	0.007636
14:09:03.077611	0.001091	-0.003272	0.005454	0.004363	-0.008727	0.001091
14:09:03.087613	0.002182	-0.002182	0.003272	-0.001091	0.004363	0.002182
14:09:03.097620	-0.001091	-0.002182	-0.001091	-0.001091	-0.007636	-0.002182
14:09:03.107549	-0.001091	0.007636	0.001091	-0.001091	0.001091	0.001091
14:09:03.117566	-0.005454	-0.001091	0.000000	-0.002182	0.003272	0.007636
14:09:03.128016	0.003272	0.002182	-0.001091	-0.003272	0.002182	0.002182
14:09:03.137578	-0.004363	-0.007636	-0.003272	-0.002182	-0.007636	-0.009817
14:09:03.147590	0.002182	-0.002182	0.001091	-0.002182	-0.002182	0.004363
14:09:03.157561	0.003272	0.007636	0.000000	-0.003272	0.001091	0.006545
14:09:03.167595	-0.001091	-0.002182	-0.002182	-0.005454	0.001091	-0.002182
14:09:03.177545	-0.001091	-0.006545	-0.002182	0.001091	-0.001091	0.002182
14:09:03.187676	-0.002182	0.000000	-0.002182	-0.001091	-0.006545	0.002182
14:09:03.197572	0.000000	-0.001091	-0.001091	-0.001091	-0.004363	0.002182
14:09:03.207631	-0.003272	-0.003272	-0.005454	0.002182	0.000000	0.002182
14:09:03.217631	0.001091	-0.007636	-0.007636	0.004363	-0.001091	0.006545
14:09:03.228398	0.003272	-0.005454	-0.005454	-0.008727	0.005454	0.003272
14:09:03.237559	-0.006545	0.007636	0.003272	0.000000	0.006545	-0.009817
14:09:03.247655	0.004363	0.002182	-0.005454	-0.003272	0.008727	0.009817
14:09:03.257599	0.001091	0.000000	0.001091	-0.004363	0.010908	-0.003272
14:09:03.268745	-0.002182	-0.009817	0.001091	-0.001091	-0.013090	-0.006545
14:09:03.277614	0.003272	-0.004363	-0.002182	-0.001091	-0.005454	0.004363
14:09:03.287611	-0.001091	0.001091	-0.006545	0.003272	0.001091	0.003272
14:09:03.297944	0.007636	0.001091	0.004363	0.000000	0.001091	0.006545
14:09:03.308566	0.003272	-0.001091	-0.009817	0.005454	-0.001091	0.000000
14:09:03.317593	0.003272	-0.001091	-0.003272	-0.001091	0.004363	0.003272
14:09:03.327547	0.001091	0.005454	-0.001091	0.001091	0.003272	-0.004363
